CustomerID,CustomerName,gender,birthDate,contactNumber,Region,email,organization,taxCode,debt,retailerId,modifiedDate,createdDate
KH00157,Vu Minh Quan,True,01-01-1970,84905047814,Đa Nang,vuminhquan@example.com,Cong ty TNHH ABC,VN4066,5427.98,80,28-01-2024,26-03-2023
KH00158,Ly Thi Kim Chi,True,01-06-1983,84744760484,Can Tho,lythikimchi@example.com,Tap đoan XYZ,VN7109,4693.28,68,16-08-2024,12-08-2023
KH00159,Huynh Thi Thu Ha,True,01-01-1970,84538665219,Can Tho,huynhthithuha@example.com,Cong ty Co phan Tech Viet,VN5538,8578.14,18,28-12-2023,17-07-2023
KH00160,Tran Thi Bich Ngoc,False,01-01-1970,84510115574,Ho Chi Minh,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN2236,2103.79,77,17-08-2024,13-04-2023
KH00161,Đang Thi Hanh,True,01-01-1970,84855644667,Ho Chi Minh,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN6783,3266.92,7,01-01-2024,15-04-2023
KH00162,Pham Thi Thanh Huong,False,04-08-1989,84842683905,Can Tho,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN2187,370.17,99,01-01-2024,11-10-2023
KH00163,Vu Minh Quan,False,01-01-1970,84711631522,Can Tho,vuminhquan@example.com,Cong ty TNHH ABC,VN9673,4060.13,83,18-02-2024,21-04-2023
KH00164,Huynh Thi Thu Ha,True,13-09-2000,84582843159,Ho Chi Minh,huynhthithuha@example.com,Tap đoan XYZ,VN4949,2082.69,31,25-10-2024,16-08-2023
KH00165,Tran Thi Bich Ngoc,False,23-12-1982,84360631852,Đa Nang,tranthibichngoc@example.com,Tap đoan XYZ,VN9675,5124.53,12,01-01-2024,29-09-2023
KH00166,Tran Thi Bich Ngoc,True,24-01-1988,84238288719,Ho Chi Minh,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN3314,8298.28,87,05-04-2024,17-04-2023
KH00167,Đo Hoang Anh,False,01-01-1970,84719539368,Can Tho,đohoanganh@example.com,Cong ty TNHH ABC,VN1430,940.47,37,01-01-2024,06-11-2023
KH00168,Cao Minh Tam,True,30-01-2000,84982270063,Ha Noi,caominhtam@example.com,Doanh nghiep Hoa Binh,VN6876,6146.99,50,01-01-2024,12-05-2023
KH00169,Phan Thi Mai,False,24-04-1994,84994898253,Can Tho,phanthimai@example.com,Doanh nghiep Hoa Binh,VN5325,7455.34,96,01-01-2024,06-10-2023
KH00170,Huynh Thi Thu Ha,False,01-01-1970,84620600957,Can Tho,huynhthithuha@example.com,Cong ty TNHH ABC,VN5677,9772.76,36,18-08-2024,19-06-2023
KH00171,Bui Thi Lan,False,29-03-1979,84906033276,Ho Chi Minh,buithilan@example.com,Cong ty TNHH ABC,VN9970,7881.78,28,08-06-2024,12-08-2023
KH00172,Nguyen Van An,False,01-01-1970,84174396605,Can Tho,nguyenvanan@example.com,Cong ty TNHH ABC,VN9381,8915.75,4,04-11-2024,19-09-2023
KH00173,Hoang Van Tien,False,14-10-1979,84245495593,Hai Phong,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN8394,4893.53,3,01-01-2024,24-04-2023
KH00174,Tran Thi Bich Ngoc,True,10-09-1999,84547741982,Ha Noi,tranthibichngoc@example.com,Cong ty TNHH ABC,VN7196,9187.04,37,20-05-2024,15-07-2023
KH00175,Huynh Thi Thu Ha,False,01-01-1970,84453408891,Ha Noi,huynhthithuha@example.com,Cong ty Co phan Tech Viet,VN8310,8840.89,1,01-01-2024,03-11-2023
KH00176,Đang Thi Hanh,False,28-10-1985,84135139932,Đa Nang,đangthihanh@example.com,Tap đoan XYZ,VN1415,7180.3,22,01-01-2024,22-11-2023
KH00177,Huynh Thi Thu Ha,True,17-01-1992,84989805214,Ha Noi,huynhthithuha@example.com,Cong ty TNHH ABC,VN4613,9732.69,44,04-02-2024,29-11-2023
KH00178,Ngo Van Long,False,01-01-1970,84760698418,Ha Noi,ngovanlong@example.com,Cong ty TNHH ABC,VN3224,8510.93,22,08-09-2024,15-05-2023
KH00179,Ly Thi Kim Chi,True,11-11-1992,84613192890,Can Tho,lythikimchi@example.com,Doanh nghiep Hoa Binh,VN4389,7504.23,51,24-11-2024,07-09-2023
KH00180,Vu Minh Quan,False,21-01-1980,84333632203,Ha Noi,vuminhquan@example.com,Cong ty TNHH ABC,VN6679,7909.27,47,01-01-2024,18-04-2023
KH00181,Cao Minh Tam,True,01-01-1970,84691990336,Đa Nang,caominhtam@example.com,Cong ty Co phan Tech Viet,VN3635,8342.04,46,01-01-2024,01-09-2023
KH00182,Đo Hoang Anh,False,01-01-1970,84378880698,Hai Phong,đohoanganh@example.com,Cong ty TNHH ABC,VN3115,1074.95,56,01-01-2024,31-05-2023
KH00183,Đang Thi Hanh,True,07-02-1972,84314550792,Ha Noi,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN4770,4157.0,53,01-01-2024,23-06-2023
KH00184,Cao Minh Tam,True,01-01-1970,84266229665,Đa Nang,caominhtam@example.com,Cong ty TNHH ABC,VN9693,8551.71,88,01-01-2024,21-03-2023
KH00185,Tran Thi Bich Ngoc,False,04-04-1977,84257978488,Ho Chi Minh,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN4031,5093.76,47,01-01-2024,04-01-2023
KH00186,Cao Minh Tam,True,10-01-1970,84768996069,Đa Nang,caominhtam@example.com,Tap đoan XYZ,VN3732,8733.69,99,01-01-2024,09-10-2023
KH00187,Le Minh Hoang,True,08-11-2001,84391443544,Hai Phong,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN9219,6118.95,41,01-01-2024,23-07-2023
KH00188,Nguyen Van An,False,01-01-1970,84463254952,Đa Nang,nguyenvanan@example.com,Cong ty TNHH ABC,VN5668,5745.88,53,01-07-2024,03-02-2023
KH00189,Nguyen Van An,False,04-05-2001,84623918960,Ho Chi Minh,nguyenvanan@example.com,Doanh nghiep Hoa Binh,VN8052,2956.59,18,01-01-2024,04-09-2023
KH00190,Le Minh Hoang,True,19-05-1999,84340198660,Ho Chi Minh,leminhhoang@example.com,Cong ty TNHH ABC,VN9785,8787.93,6,01-01-2024,05-10-2023
KH00191,Ly Thi Kim Chi,False,01-01-1970,84706402071,Ho Chi Minh,lythikimchi@example.com,Cong ty Co phan Tech Viet,VN7184,1825.02,39,31-05-2024,14-01-2023
KH00192,Đang Thi Hanh,True,01-01-1970,84638018232,Ha Noi,đangthihanh@example.com,Cong ty TNHH ABC,VN9358,8777.53,41,01-01-2024,24-12-2022
KH00193,Le Minh Hoang,False,01-01-1970,84989335578,Ha Noi,leminhhoang@example.com,Cong ty Co phan Tech Viet,VN1489,4429.42,13,11-07-2024,01-03-2023
KH00194,Bui Thi Lan,False,25-01-2000,84166928574,Can Tho,buithilan@example.com,Cong ty TNHH ABC,VN4019,1904.08,62,16-09-2024,07-09-2023
KH00195,Ngo Van Long,False,01-01-1970,84796571237,Can Tho,ngovanlong@example.com,Tap đoan XYZ,VN8524,3602.75,2,01-01-2024,01-09-2023
KH00196,Bui Thi Lan,False,10-09-1987,84436344602,Đa Nang,buithilan@example.com,Doanh nghiep Hoa Binh,VN3049,6369.85,5,14-10-2024,15-09-2023
KH00197,Ngo Van Long,False,15-04-1976,84455142999,Đa Nang,ngovanlong@example.com,Tap đoan XYZ,VN4497,5865.11,97,16-07-2024,26-02-2023
KH00198,Ngo Van Long,False,09-11-1993,84104884005,Hai Phong,ngovanlong@example.com,Tap đoan XYZ,VN6535,7494.99,26,01-01-2024,15-03-2023
KH00199,Hoang Van Tien,False,13-06-2004,84907568093,Đa Nang,hoangvantien@example.com,Cong ty Co phan Tech Viet,VN6290,19.22,46,27-12-2023,23-07-2023
KH00200,Đo Hoang Anh,False,01-01-1970,84418092006,Đa Nang,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN2043,7795.37,63,01-01-2024,29-08-2023
KH00201,Pham Thi Thanh Huong,False,01-01-1970,84399861962,Đa Nang,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN4127,3241.03,19,01-01-2024,10-05-2023
KH00202,Phan Thi Mai,False,01-01-1970,84783539389,Ha Noi,phanthimai@example.com,Cong ty Co phan Tech Viet,VN3034,5210.18,48,31-10-2024,14-08-2023
KH00203,Tran Thi Bich Ngoc,True,01-01-1970,84543184629,Ho Chi Minh,tranthibichngoc@example.com,Tap đoan XYZ,VN5864,5440.02,47,04-10-2024,31-03-2023
KH00204,Pham Thi Thanh Huong,True,19-05-2005,84898709932,Đa Nang,phamthithanhhuong@example.com,Tap đoan XYZ,VN9353,2387.59,50,02-11-2024,24-03-2023
KH00205,Huynh Thi Thu Ha,True,20-05-1986,84368352624,Ha Noi,huynhthithuha@example.com,Doanh nghiep Hoa Binh,VN7741,6415.59,92,01-01-2024,16-01-2023
KH00206,Phan Thi Mai,True,27-03-1992,84394042817,Hai Phong,phanthimai@example.com,Cong ty Co phan Tech Viet,VN5279,7287.98,96,01-01-2024,28-04-2023
KH00207,Pham Thi Thanh Huong,False,10-09-1975,84289473931,Hai Phong,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN9029,5383.91,95,27-07-2024,20-07-2023
KH00208,Ngo Van Long,False,01-01-1970,84440446085,Hai Phong,ngovanlong@example.com,Cong ty Co phan Tech Viet,VN5308,3719.04,57,01-01-2024,19-06-2023
KH00209,Phan Thi Mai,False,01-01-1970,84202861394,Ha Noi,phanthimai@example.com,Doanh nghiep Hoa Binh,VN5935,1256.02,44,01-01-2024,07-03-2023
KH00210,Tran Thi Bich Ngoc,False,01-01-1970,84606169118,Đa Nang,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN5608,4806.34,51,01-01-2024,25-01-2023
KH00211,Bui Thi Lan,True,17-09-1988,84930674091,Ho Chi Minh,buithilan@example.com,Cong ty TNHH ABC,VN2332,6982.21,26,01-01-2024,27-02-2023
KH00212,Bui Thi Lan,False,07-06-1983,84214069253,Can Tho,buithilan@example.com,Cong ty TNHH ABC,VN4575,2115.82,20,17-08-2024,15-01-2023
KH00213,Đo Hoang Anh,True,19-07-1991,84505836641,Can Tho,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN4060,1205.62,45,01-01-2024,11-07-2023
KH00214,Huynh Thi Thu Ha,True,10-03-2004,84287585676,Ha Noi,huynhthithuha@example.com,Cong ty Co phan Tech Viet,VN2577,8707.59,84,01-01-2024,21-02-2023
KH00215,Nguyen Van An,False,01-01-1970,84727396246,Can Tho,nguyenvanan@example.com,Tap đoan XYZ,VN1901,7987.08,47,05-03-2024,06-12-2023
KH00216,Nguyen Van An,False,01-01-1970,84228845276,Ha Noi,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN9649,5127.89,73,19-12-2024,11-05-2023
KH00217,Ngo Van Long,False,30-11-2003,84221255285,Ho Chi Minh,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN3388,1707.11,43,01-01-2024,11-07-2023
KH00218,Hoang Van Tien,False,01-01-1970,84514854036,Hai Phong,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN3017,5866.92,25,01-01-2024,25-02-2023
KH00219,Hoang Van Tien,False,01-01-1970,84368036183,Ho Chi Minh,hoangvantien@example.com,Tap đoan XYZ,VN3815,9915.39,77,01-01-2024,29-08-2023
KH00220,Đang Thi Hanh,False,04-10-1987,84379671647,Ho Chi Minh,đangthihanh@example.com,Cong ty Co phan Tech Viet,VN3536,186.64,71,01-01-2024,18-08-2023
KH00221,Phan Thi Mai,True,08-10-2003,84290321232,Đa Nang,phanthimai@example.com,Doanh nghiep Hoa Binh,VN8384,5289.34,38,05-06-2024,06-02-2023
KH00222,Ngo Van Long,False,01-01-1970,84141955453,Hai Phong,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN4865,7418.53,13,28-10-2024,02-10-2023
KH00223,Pham Thi Thanh Huong,False,01-01-1970,84409161195,Ha Noi,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN4989,7498.25,2,04-05-2024,05-07-2023
KH00224,Đang Thi Hanh,False,01-01-1970,84314833850,Ha Noi,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN7199,1285.46,39,01-01-2024,10-07-2023
KH00225,Huynh Thi Thu Ha,False,25-09-1989,84600218152,Ha Noi,huynhthithuha@example.com,Cong ty TNHH ABC,VN8009,4157.39,84,30-08-2024,06-10-2023
KH00226,Nguyen Van An,True,31-01-1985,84458034397,Hai Phong,nguyenvanan@example.com,Doanh nghiep Hoa Binh,VN9066,4435.93,20,25-03-2024,22-01-2023
KH00227,Ngo Van Long,False,01-01-1970,84628674887,Hai Phong,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN7267,1817.24,3,01-01-2024,01-11-2023
KH00228,Cao Minh Tam,True,01-01-1970,84950515907,Ha Noi,caominhtam@example.com,Cong ty Co phan Tech Viet,VN5301,9107.47,1,16-02-2024,12-11-2023
KH00229,Le Minh Hoang,False,01-01-1970,84773949775,Ha Noi,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN7920,4288.47,66,01-01-2024,07-06-2023
KH00230,Đo Hoang Anh,False,01-01-1970,84123044630,Can Tho,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN6040,6206.57,65,08-09-2024,19-02-2023
KH00231,Vu Minh Quan,False,01-04-1978,84509534113,Ha Noi,vuminhquan@example.com,Tap đoan XYZ,VN8053,7299.54,87,01-01-2024,12-04-2023
KH00232,Hoang Van Tien,False,28-02-1993,84187529938,Ho Chi Minh,hoangvantien@example.com,Cong ty Co phan Tech Viet,VN6019,8774.96,79,01-01-2024,20-03-2023
KH00233,Đang Thi Hanh,False,01-01-1970,84625642264,Ha Noi,đangthihanh@example.com,Tap đoan XYZ,VN2176,3586.83,46,02-11-2024,16-05-2023
KH00234,Huynh Thi Thu Ha,False,01-01-1970,84518185026,Hai Phong,huynhthithuha@example.com,Cong ty TNHH ABC,VN4570,9154.37,47,01-01-2024,04-12-2023
KH00235,Phan Thi Mai,True,01-01-1970,84437600083,Ha Noi,phanthimai@example.com,Doanh nghiep Hoa Binh,VN7625,8178.96,11,29-06-2024,23-02-2023
KH00236,Vu Minh Quan,False,01-01-1970,84582630578,Hai Phong,vuminhquan@example.com,Cong ty Co phan Tech Viet,VN9374,5873.67,48,01-01-2024,08-07-2023
KH00237,Ly Thi Kim Chi,True,01-01-1970,84505075715,Đa Nang,lythikimchi@example.com,Cong ty TNHH ABC,VN5441,6590.37,97,01-01-2024,03-06-2023
KH00238,Ngo Van Long,True,08-02-1988,84493920060,Can Tho,ngovanlong@example.com,Cong ty TNHH ABC,VN8161,8605.34,10,20-08-2024,10-08-2023
KH00239,Ngo Van Long,False,01-01-1970,84709276598,Can Tho,ngovanlong@example.com,Tap đoan XYZ,VN5129,1380.89,60,21-10-2024,25-05-2023
KH00240,Đang Thi Hanh,False,10-03-1977,84610233074,Ho Chi Minh,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN5946,6793.71,96,01-01-2024,09-01-2023
KH00241,Ly Thi Kim Chi,False,08-10-1975,84458079071,Đa Nang,lythikimchi@example.com,Doanh nghiep Hoa Binh,VN8216,2677.09,18,01-01-2024,26-01-2023
KH00242,Hoang Van Tien,False,01-01-1970,84883447513,Ha Noi,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN1670,2122.69,64,05-11-2024,28-05-2023
KH00243,Ly Thi Kim Chi,False,12-12-1972,84875275971,Đa Nang,lythikimchi@example.com,Cong ty Co phan Tech Viet,VN7294,7173.34,60,01-01-2024,18-01-2023
KH00244,Bui Thi Lan,True,01-01-1970,84290739610,Đa Nang,buithilan@example.com,Cong ty TNHH ABC,VN4873,5362.31,35,06-10-2024,09-04-2023
KH00245,Phan Thi Mai,True,06-02-1993,84164256079,Can Tho,phanthimai@example.com,Cong ty TNHH ABC,VN8681,7488.21,33,01-01-2024,23-05-2023
KH00246,Cao Minh Tam,False,01-01-1970,84619631944,Can Tho,caominhtam@example.com,Cong ty TNHH ABC,VN1025,8911.83,37,01-01-2024,18-01-2023
KH00247,Đo Hoang Anh,False,21-12-2002,84324637970,Đa Nang,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN3874,8169.6,39,18-12-2024,28-10-2023
KH00248,Le Minh Hoang,False,24-04-1971,84614213655,Can Tho,leminhhoang@example.com,Tap đoan XYZ,VN1677,1470.85,9,25-09-2024,01-11-2023
KH00249,Hoang Van Tien,True,27-07-1973,84413918376,Ha Noi,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN6008,6012.27,35,26-09-2024,12-10-2023
KH00250,Đo Hoang Anh,False,01-01-1970,84437586152,Ho Chi Minh,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN4847,6163.44,82,30-08-2024,04-06-2023
KH00251,Đang Thi Hanh,False,03-08-1990,84170032711,Hai Phong,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN6876,7840.99,16,01-01-2024,29-11-2023
KH00252,Vu Minh Quan,False,25-09-2001,84143789619,Ha Noi,vuminhquan@example.com,Cong ty Co phan Tech Viet,VN8942,4467.11,23,01-01-2024,05-03-2023
KH00253,Đo Hoang Anh,False,01-01-1970,84640937801,Can Tho,đohoanganh@example.com,Tap đoan XYZ,VN1932,1728.47,43,08-05-2024,28-07-2023
KH00254,Ly Thi Kim Chi,False,01-01-1970,84604925237,Can Tho,lythikimchi@example.com,Cong ty Co phan Tech Viet,VN1052,9872.03,76,01-01-2024,01-06-2023
KH00255,Pham Thi Thanh Huong,False,01-01-1970,84715100937,Đa Nang,phamthithanhhuong@example.com,Doanh nghiep Hoa Binh,VN4367,3735.14,72,01-01-2024,26-07-2023
KH00256,Huynh Thi Thu Ha,False,01-01-1970,84124436636,Ho Chi Minh,huynhthithuha@example.com,Tap đoan XYZ,VN5537,5272.0,94,15-03-2024,04-11-2023
KH00257,Le Minh Hoang,True,29-11-1996,84909123869,Hai Phong,leminhhoang@example.com,Cong ty TNHH ABC,VN5399,2901.53,51,01-01-2024,29-09-2023
KH00258,Pham Thi Thanh Huong,False,10-09-1976,84356053154,Đa Nang,phamthithanhhuong@example.com,Doanh nghiep Hoa Binh,VN7906,15.13,38,01-01-2024,18-09-2023
KH00259,Nguyen Van An,True,12-02-1996,84227680269,Can Tho,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN6145,8090.95,24,09-05-2024,05-02-2023
KH00260,Tran Thi Bich Ngoc,False,01-01-1970,84796943938,Ho Chi Minh,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN4237,3901.95,76,10-11-2024,05-06-2023
KH00261,Nguyen Van An,True,01-01-1970,84850139492,Ho Chi Minh,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN5520,6358.82,43,01-01-2024,08-09-2023
KH00262,Ngo Van Long,False,01-01-1970,84179848987,Ho Chi Minh,ngovanlong@example.com,Cong ty TNHH ABC,VN3449,5379.44,67,01-09-2024,22-11-2023
KH00263,Tran Thi Bich Ngoc,False,28-04-2000,84461286065,Can Tho,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN3917,6218.12,30,03-01-2024,17-04-2023
KH00264,Bui Thi Lan,False,01-01-1970,84615150383,Can Tho,buithilan@example.com,Cong ty TNHH ABC,VN1421,6527.73,76,01-01-2024,25-10-2023
KH00265,Pham Thi Thanh Huong,True,13-05-1972,84464959655,Hai Phong,phamthithanhhuong@example.com,Tap đoan XYZ,VN5633,9176.0,33,29-01-2024,01-08-2023
KH00266,Vu Minh Quan,True,01-01-1970,84618879026,Can Tho,vuminhquan@example.com,Tap đoan XYZ,VN2824,2023.52,89,01-01-2024,02-05-2023
KH00267,Cao Minh Tam,False,24-03-1973,84239011284,Can Tho,caominhtam@example.com,Tap đoan XYZ,VN2811,2210.58,62,01-01-2024,25-11-2023
KH00268,Vu Minh Quan,True,13-02-1976,84851130894,Ho Chi Minh,vuminhquan@example.com,Cong ty TNHH ABC,VN4804,1383.85,51,01-01-2024,12-02-2023
KH00269,Hoang Van Tien,True,18-03-1991,84323885514,Can Tho,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN6206,5948.34,47,28-10-2024,22-10-2023
KH00270,Tran Thi Bich Ngoc,False,01-01-1970,84719413359,Ha Noi,tranthibichngoc@example.com,Tap đoan XYZ,VN3469,9714.44,12,01-01-2024,28-08-2023
KH00271,Tran Thi Bich Ngoc,False,01-01-1970,84260573411,Ha Noi,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN5597,936.39,70,19-04-2024,12-08-2023
KH00272,Bui Thi Lan,False,01-01-1970,84763593509,Ha Noi,buithilan@example.com,Tap đoan XYZ,VN3862,756.76,68,01-01-2024,26-01-2023
KH00273,Ngo Van Long,False,01-01-1970,84671467407,Ha Noi,ngovanlong@example.com,Cong ty TNHH ABC,VN1577,122.06,95,15-06-2024,25-07-2023
KH00274,Đo Hoang Anh,False,19-11-1974,84369820532,Hai Phong,đohoanganh@example.com,Cong ty TNHH ABC,VN1303,6996.44,63,03-01-2024,12-02-2023
KH00275,Nguyen Van An,False,05-11-1985,84685124666,Đa Nang,nguyenvanan@example.com,Tap đoan XYZ,VN5495,8789.72,35,01-01-2024,12-06-2023
KH00276,Tran Thi Bich Ngoc,False,25-09-1995,84841399756,Hai Phong,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN6999,9013.5,58,01-01-2024,11-09-2023
KH00277,Đo Hoang Anh,True,01-01-1970,84322155931,Ha Noi,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN3798,146.87,50,19-08-2024,06-07-2023
KH00278,Hoang Van Tien,False,01-01-1970,84414204813,Đa Nang,hoangvantien@example.com,Cong ty TNHH ABC,VN5634,8877.28,60,01-01-2024,26-03-2023
KH00279,Le Minh Hoang,False,01-01-1970,84209639049,Hai Phong,leminhhoang@example.com,Cong ty Co phan Tech Viet,VN7434,3482.0,79,06-08-2024,20-04-2023
KH00280,Huynh Thi Thu Ha,False,11-03-2000,84224615601,Can Tho,huynhthithuha@example.com,Doanh nghiep Hoa Binh,VN2480,4396.18,18,01-01-2024,11-07-2023
KH00281,Vu Minh Quan,False,09-01-1983,84372200276,Can Tho,vuminhquan@example.com,Tap đoan XYZ,VN4260,8842.5,80,01-01-2024,17-11-2023
KH00282,Vu Minh Quan,True,01-01-1970,84900022970,Ha Noi,vuminhquan@example.com,Cong ty TNHH ABC,VN8271,4100.99,60,01-01-2024,08-02-2023
KH00283,Phan Thi Mai,False,04-03-2000,84791484610,Can Tho,phanthimai@example.com,Cong ty Co phan Tech Viet,VN9643,1637.64,37,01-01-2024,05-09-2023
KH00284,Huynh Thi Thu Ha,False,01-01-1970,84615316745,Đa Nang,huynhthithuha@example.com,Cong ty Co phan Tech Viet,VN8676,4010.23,21,21-03-2024,07-11-2023
KH00285,Tran Thi Bich Ngoc,True,01-01-1970,84502798614,Đa Nang,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN5845,6551.65,96,20-01-2024,21-08-2023
KH00286,Đang Thi Hanh,False,23-12-1981,84486780985,Ho Chi Minh,đangthihanh@example.com,Tap đoan XYZ,VN5036,1671.92,62,01-01-2024,02-09-2023
KH00287,Le Minh Hoang,False,13-04-1997,84611775027,Can Tho,leminhhoang@example.com,Tap đoan XYZ,VN8298,7557.42,84,01-01-2024,09-04-2023
KH00288,Vu Minh Quan,False,01-01-1970,84922835616,Đa Nang,vuminhquan@example.com,Doanh nghiep Hoa Binh,VN1254,8913.83,73,22-06-2024,20-11-2023
KH00289,Vu Minh Quan,False,01-01-1970,84329032324,Hai Phong,vuminhquan@example.com,Cong ty TNHH ABC,VN5690,1935.77,94,01-01-2024,05-08-2023
KH00290,Tran Thi Bich Ngoc,False,01-01-1970,84883262995,Can Tho,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN4112,1183.12,91,09-02-2024,18-02-2023
KH00291,Cao Minh Tam,False,22-04-2000,84886121850,Ho Chi Minh,caominhtam@example.com,Tap đoan XYZ,VN1177,4522.52,42,09-10-2024,20-08-2023
KH00292,Huynh Thi Thu Ha,True,01-01-1970,84269536841,Can Tho,huynhthithuha@example.com,Doanh nghiep Hoa Binh,VN1112,6770.31,88,01-01-2024,09-09-2023
KH00293,Cao Minh Tam,True,28-01-2005,84588037964,Ha Noi,caominhtam@example.com,Tap đoan XYZ,VN7231,3327.24,83,01-01-2024,31-01-2023
KH00294,Le Minh Hoang,False,01-01-1970,84698787427,Can Tho,leminhhoang@example.com,Tap đoan XYZ,VN5112,6175.77,58,01-01-2024,14-06-2023
KH00295,Vu Minh Quan,False,29-01-1973,84609664215,Đa Nang,vuminhquan@example.com,Doanh nghiep Hoa Binh,VN3917,2990.28,63,14-05-2024,26-04-2023
KH00296,Phan Thi Mai,False,01-01-1970,84577582432,Hai Phong,phanthimai@example.com,Doanh nghiep Hoa Binh,VN9777,3368.14,28,11-01-2024,05-02-2023
KH00297,Le Minh Hoang,False,27-11-1982,84788202414,Đa Nang,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN5273,2968.63,27,01-01-2024,18-01-2023
KH00298,Huynh Thi Thu Ha,False,01-01-1970,84179710140,Ha Noi,huynhthithuha@example.com,Tap đoan XYZ,VN9727,3766.93,9,01-01-2024,04-03-2023
KH00299,Ngo Van Long,False,01-01-1970,84391510042,Hai Phong,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN9450,4223.78,41,01-01-2024,30-09-2023
KH00300,Đo Hoang Anh,False,01-01-1970,84549974583,Can Tho,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN3434,4023.23,29,31-08-2024,26-01-2023
KH00301,Le Minh Hoang,False,01-01-1970,84163899052,Đa Nang,leminhhoang@example.com,Cong ty Co phan Tech Viet,VN7989,5393.79,72,01-01-2024,16-04-2023
KH00302,Le Minh Hoang,True,01-01-1970,84420128208,Ha Noi,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN9734,4999.21,30,01-02-2024,02-11-2023
KH00303,Cao Minh Tam,True,01-01-1970,84803283604,Đa Nang,caominhtam@example.com,Tap đoan XYZ,VN7130,4805.46,2,01-01-2024,05-11-2023
KH00304,Le Minh Hoang,False,17-02-1997,84300352632,Ha Noi,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN6985,3994.64,59,01-01-2024,14-03-2023
KH00305,Ngo Van Long,False,01-01-1970,84588788364,Hai Phong,ngovanlong@example.com,Cong ty TNHH ABC,VN5817,8636.37,13,01-01-2024,19-11-2023
KH00306,Đang Thi Hanh,True,16-11-1982,84335679109,Đa Nang,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN6391,6305.92,76,24-03-2024,14-03-2023
KH00307,Cao Minh Tam,False,27-09-1985,84653400555,Ha Noi,caominhtam@example.com,Cong ty TNHH ABC,VN4002,23.64,31,01-01-2024,08-11-2023
KH00308,Ngo Van Long,True,18-02-2004,84930348028,Hai Phong,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN3056,1614.05,38,01-01-2024,12-06-2023
KH00309,Phan Thi Mai,True,17-07-1983,84435076583,Đa Nang,phanthimai@example.com,Cong ty Co phan Tech Viet,VN5426,2613.36,33,28-07-2024,23-02-2023
KH00310,Huynh Thi Thu Ha,False,01-01-1970,84563014434,Ha Noi,huynhthithuha@example.com,Tap đoan XYZ,VN2845,4274.97,91,12-12-2024,19-03-2023
KH00311,Le Minh Hoang,False,11-03-1984,84494882336,Hai Phong,leminhhoang@example.com,Cong ty TNHH ABC,VN1159,549.21,3,14-12-2024,06-09-2023
