orderId,orderDate,branchId,branchName,CustomerID,customerName,totalAmount,status,statusValue,productId,productCode,productName,isMaster,price,note
OD00161,23-03-2024,3,Chi nhánh Hải Phòng,KH00603,Hoàng Văn Tiến,81,Pending,2,2923,SP005,Ghế văn phòng,False,4891690,Mua kèm giảm giá
OD00162,21-05-2024,8,Chi nhánh Hồ Chí Minh,KH00327,Đặng Thị Hạnh,6,Pending,2,7388,SP002,Ghế văn phòng,True,2008798,Hàng giảm giá
OD00163,27-09-2024,3,Chi nhánh Hải Phòng,KH00110,Cao Minh Tâm,57,Cancelled,2,3804,SP002,Sách giáo khoa,False,320182,Hàng giảm giá
OD00164,01-04-2024,7,Chi nhánh Hà Nội,KH00730,Lý Thị Kim Chi,21,Cancelled,1,1553,SP003,Tủ lạnh,True,2723298,Mua kèm giảm giá
OD00165,01-04-2024,6,Chi nhánh Hồ Chí Minh,KH00395,Hoàng Văn Tiến,99,Completed,1,2754,SP002,Sách giáo khoa,True,2291853,Hàng giảm giá
OD00166,04-04-2024,10,Chi nhánh Hải Phòng,KH00285,Vũ Minh Quân,6,Cancelled,2,5656,SP003,Điện thoại thông minh,True,3352087,Khuyến mãi đặc biệt
OD00167,10-02-2024,5,Chi nhánh Hà Nội,KH00046,Lê Minh Hoàng,72,Pending,2,1971,SP005,Ghế văn phòng,False,7489410,Khuyến mãi đặc biệt
OD00168,08-03-2024,9,Chi nhánh Hà Nội,KH00175,Phạm Thị Thanh Hương,13,Pending,0,3370,SP005,Bàn làm việc,True,4850878,Mua kèm giảm giá
OD00169,22-01-2024,5,Chi nhánh Hà Nội,KH00052,Đỗ Hoàng Anh,64,Cancelled,2,7488,SP002,Máy tính xách tay,False,5894575,Mua kèm giảm giá
OD00170,07-07-2024,3,Chi nhánh Hà Nội,KH00784,Huỳnh Thị Thu Hà,71,Cancelled,1,4048,SP005,Tủ lạnh,True,1437352,Mua kèm giảm giá
OD00171,16-07-2024,3,Chi nhánh Hải Phòng,KH00083,Cao Minh Tâm,76,Cancelled,0,9812,SP001,Điện thoại thông minh,True,6380344,Mua kèm giảm giá
OD00172,03-02-2024,4,Chi nhánh Hà Nội,KH00516,Hoàng Văn Tiến,54,Pending,1,8472,SP003,Máy tính xách tay,False,5031004,Khuyến mãi đặc biệt
OD00173,04-12-2024,7,Chi nhánh Hồ Chí Minh,KH00086,Lý Thị Kim Chi,45,Completed,1,5783,SP004,Máy tính xách tay,True,2128435,Khuyến mãi đặc biệt
OD00174,12-01-2024,10,Chi nhánh Hà Nội,KH00701,Trần Thị Bích Ngọc,88,Pending,2,9712,SP003,Sách giáo khoa,True,3194184,
OD00175,04-11-2024,6,Chi nhánh Đà Nẵng,KH00382,Ngô Văn Long,74,Completed,0,7550,SP003,Điện thoại thông minh,False,9940290,Hàng giảm giá
OD00176,19-03-2024,10,Chi nhánh Hồ Chí Minh,KH00920,Vũ Minh Quân,28,Pending,0,7960,SP001,Máy giặt,False,8390819,Mua kèm giảm giá
OD00177,06-05-2024,6,Chi nhánh Hà Nội,KH00409,Bùi Thị Lan,33,Cancelled,0,1811,SP001,Điện thoại thông minh,True,594269,
OD00178,15-05-2024,1,Chi nhánh Đà Nẵng,KH00136,Phạm Thị Thanh Hương,84,Cancelled,2,6383,SP005,Đèn ngủ,True,5906796,Khuyến mãi đặc biệt
OD00179,16-03-2024,2,Chi nhánh Hà Nội,KH00157,Hoàng Văn Tiến,71,Completed,1,9486,SP003,Tủ lạnh,False,1642891,Khuyến mãi đặc biệt
OD00180,07-05-2024,5,Chi nhánh Hà Nội,KH00807,Trần Thị Bích Ngọc,3,Cancelled,1,2659,SP004,Sách giáo khoa,True,3948249,Hàng giảm giá
OD00181,07-10-2024,3,Chi nhánh Hải Phòng,KH00242,Phan Thị Mai,84,Completed,2,9012,SP005,Ghế văn phòng,False,8293450,Hàng giảm giá
OD00182,06-02-2024,9,Chi nhánh Hà Nội,KH00123,Huỳnh Thị Thu Hà,22,Cancelled,0,9616,SP001,Ghế văn phòng,False,6939916,Mua kèm giảm giá
OD00183,05-08-2024,8,Chi nhánh Hải Phòng,KH00680,Bùi Thị Lan,83,Cancelled,2,3366,SP004,Bàn làm việc,False,2130868,Mua kèm giảm giá
OD00184,19-04-2024,3,Chi nhánh Hải Phòng,KH00502,Phan Thị Mai,73,Cancelled,0,3559,SP003,Bàn làm việc,True,2497259,
OD00185,15-11-2024,8,Chi nhánh Hải Phòng,KH00280,Lê Minh Hoàng,95,Pending,0,4348,SP003,Máy tính xách tay,True,9630291,Mua kèm giảm giá
OD00186,19-08-2024,8,Chi nhánh Đà Nẵng,KH00943,Nguyễn Văn A,66,Pending,2,8220,SP005,Sách giáo khoa,True,2828375,
OD00187,26-07-2024,3,Chi nhánh Hồ Chí Minh,KH00303,Lê Minh Hoàng,32,Completed,0,3924,SP003,Sách giáo khoa,False,1191088,Hàng giảm giá
OD00188,04-09-2024,9,Chi nhánh Hồ Chí Minh,KH00245,Ngô Văn Long,45,Completed,2,1072,SP002,Sách giáo khoa,True,4992475,Mua kèm giảm giá
OD00189,01-10-2024,2,Chi nhánh Đà Nẵng,KH00413,Ngô Văn Long,92,Cancelled,0,3256,SP004,Ghế văn phòng,True,8672615,Mua kèm giảm giá
OD00190,09-12-2024,7,Chi nhánh Hà Nội,KH00975,Phạm Thị Thanh Hương,81,Cancelled,0,8390,SP004,Điện thoại thông minh,True,6890836,Mua kèm giảm giá
OD00191,20-04-2024,8,Chi nhánh Hải Phòng,KH00869,Cao Minh Tâm,74,Pending,0,1060,SP004,Nồi cơm điện,False,1317895,Hàng giảm giá
OD00192,07-04-2024,3,Chi nhánh Hồ Chí Minh,KH00093,Đặng Thị Hạnh,50,Cancelled,2,3981,SP003,Máy giặt,False,2757596,Mua kèm giảm giá
OD00193,03-09-2024,8,Chi nhánh Hải Phòng,KH00783,Lê Minh Hoàng,24,Completed,2,7874,SP001,Tủ lạnh,True,4135794,Khuyến mãi đặc biệt
OD00194,28-10-2024,5,Chi nhánh Hà Nội,KH00879,Cao Minh Tâm,49,Cancelled,2,6249,SP003,Điện thoại thông minh,False,1728294,Mua kèm giảm giá
OD00195,01-12-2024,9,Chi nhánh Hải Phòng,KH00083,Huỳnh Thị Thu Hà,25,Cancelled,0,8344,SP001,Đèn ngủ,False,186880,Khuyến mãi đặc biệt
OD00196,23-03-2024,2,Chi nhánh Đà Nẵng,KH00391,Phan Thị Mai,76,Pending,1,9497,SP002,Tủ lạnh,False,6023800,
OD00197,12-11-2024,7,Chi nhánh Hồ Chí Minh,KH00401,Lý Thị Kim Chi,63,Pending,1,9793,SP005,Điện thoại thông minh,False,4153344,Mua kèm giảm giá
OD00198,12-01-2024,6,Chi nhánh Đà Nẵng,KH00042,Lê Minh Hoàng,19,Completed,1,5430,SP001,Sách giáo khoa,False,3932544,Hàng giảm giá
OD00199,27-06-2024,2,Chi nhánh Hồ Chí Minh,KH00641,Phan Thị Mai,65,Completed,2,1962,SP004,Đèn ngủ,False,2131752,Khuyến mãi đặc biệt
OD00200,08-02-2024,1,Chi nhánh Đà Nẵng,KH00826,Hoàng Văn Tiến,82,Pending,1,3285,SP001,Sách giáo khoa,True,9429679,
OD00201,31-08-2024,1,Chi nhánh Hồ Chí Minh,KH00218,Đỗ Hoàng Anh,97,Pending,1,9499,SP001,Bàn làm việc,True,8748082,
OD00202,02-12-2024,3,Chi nhánh Hồ Chí Minh,KH00905,Nguyễn Văn A,64,Cancelled,0,9141,SP001,Tủ lạnh,True,7719566,Hàng giảm giá
OD00203,18-09-2024,8,Chi nhánh Hải Phòng,KH00534,Đỗ Hoàng Anh,67,Cancelled,0,5193,SP001,Ghế văn phòng,False,6704046,Hàng giảm giá
OD00204,16-12-2024,4,Chi nhánh Hải Phòng,KH00099,Lê Minh Hoàng,27,Completed,0,5556,SP003,Máy giặt,False,8950694,Khuyến mãi đặc biệt
OD00205,29-11-2024,7,Chi nhánh Hồ Chí Minh,KH00564,Lê Minh Hoàng,37,Cancelled,1,5322,SP001,Máy giặt,True,4926050,Hàng giảm giá
OD00206,15-12-2024,2,Chi nhánh Hải Phòng,KH00587,Lê Minh Hoàng,41,Cancelled,1,6450,SP004,Sách giáo khoa,False,1600224,Hàng giảm giá
OD00207,12-04-2024,1,Chi nhánh Hải Phòng,KH00476,Đặng Thị Hạnh,41,Completed,2,1975,SP002,Tủ lạnh,True,4508667,Hàng giảm giá
OD00208,30-08-2024,10,Chi nhánh Hà Nội,KH00462,Lê Minh Hoàng,7,Cancelled,0,1145,SP004,Tủ lạnh,True,8567219,
OD00209,10-02-2024,4,Chi nhánh Hà Nội,KH00257,Trần Thị Bích Ngọc,18,Completed,1,9168,SP004,Ghế văn phòng,False,1470765,Mua kèm giảm giá
OD00210,05-08-2024,3,Chi nhánh Hồ Chí Minh,KH00272,Huỳnh Thị Thu Hà,15,Completed,0,7776,SP002,Ghế văn phòng,False,7567399,Hàng giảm giá
OD00211,27-12-2023,7,Chi nhánh Đà Nẵng,KH00271,Bùi Thị Lan,8,Pending,1,4044,SP001,Bàn làm việc,True,9623929,Khuyến mãi đặc biệt
OD00212,20-02-2024,10,Chi nhánh Hồ Chí Minh,KH00448,Ngô Văn Long,24,Completed,2,8744,SP001,Sách giáo khoa,True,7921212,Hàng giảm giá
OD00213,14-05-2024,8,Chi nhánh Hồ Chí Minh,KH00492,Trần Thị Bích Ngọc,82,Completed,2,3172,SP001,Bàn làm việc,True,6161460,Hàng giảm giá
OD00214,01-06-2024,9,Chi nhánh Đà Nẵng,KH00355,Phạm Thị Thanh Hương,50,Pending,0,8786,SP004,Nồi cơm điện,False,4618266,Mua kèm giảm giá
OD00215,13-09-2024,1,Chi nhánh Hà Nội,KH00942,Bùi Thị Lan,23,Cancelled,0,2128,SP002,Máy tính xách tay,False,3008506,
OD00216,02-09-2024,10,Chi nhánh Hải Phòng,KH00240,Trần Thị Bích Ngọc,60,Pending,1,3665,SP005,Bàn làm việc,True,6229366,Khuyến mãi đặc biệt
OD00217,11-07-2024,2,Chi nhánh Hải Phòng,KH00400,Vũ Minh Quân,27,Completed,2,8754,SP005,Nồi cơm điện,True,2822203,Hàng giảm giá
OD00218,30-12-2023,1,Chi nhánh Hải Phòng,KH00805,Lê Minh Hoàng,80,Cancelled,2,6102,SP005,Sách giáo khoa,False,1169890,
OD00219,30-11-2024,3,Chi nhánh Hải Phòng,KH00056,Huỳnh Thị Thu Hà,55,Pending,1,6308,SP001,Tủ lạnh,True,499952,Hàng giảm giá
OD00220,05-01-2024,6,Chi nhánh Hải Phòng,KH00481,Trần Thị Bích Ngọc,60,Cancelled,2,7521,SP002,Điện thoại thông minh,True,692872,
OD00221,04-05-2024,2,Chi nhánh Hải Phòng,KH00920,Lê Minh Hoàng,61,Cancelled,0,7497,SP005,Máy tính xách tay,True,2119223,Khuyến mãi đặc biệt
OD00222,12-10-2024,4,Chi nhánh Hà Nội,KH00818,Lê Minh Hoàng,26,Pending,0,8518,SP003,Ghế văn phòng,True,6873585,
OD00223,13-06-2024,4,Chi nhánh Đà Nẵng,KH00136,Bùi Thị Lan,84,Cancelled,0,5706,SP001,Điện thoại thông minh,False,6101495,Mua kèm giảm giá
OD00224,14-06-2024,6,Chi nhánh Hồ Chí Minh,KH00381,Lý Thị Kim Chi,82,Completed,0,6318,SP003,Nồi cơm điện,False,505582,Khuyến mãi đặc biệt
OD00225,18-05-2024,10,Chi nhánh Hải Phòng,KH00520,Phan Thị Mai,5,Completed,1,7690,SP004,Bàn làm việc,True,92000,
OD00226,16-10-2024,5,Chi nhánh Đà Nẵng,KH00150,Hoàng Văn Tiến,84,Pending,2,6248,SP004,Nồi cơm điện,False,7645035,Khuyến mãi đặc biệt
OD00227,05-05-2024,8,Chi nhánh Đà Nẵng,KH00900,Phạm Thị Thanh Hương,55,Pending,1,6847,SP005,Đèn ngủ,True,1132677,
OD00228,31-07-2024,10,Chi nhánh Đà Nẵng,KH00390,Vũ Minh Quân,51,Pending,1,6677,SP002,Đèn ngủ,False,6868737,
OD00229,08-08-2024,4,Chi nhánh Đà Nẵng,KH00938,Hoàng Văn Tiến,41,Pending,1,1324,SP004,Bàn làm việc,True,2739064,
OD00230,28-07-2024,5,Chi nhánh Hải Phòng,KH00471,Vũ Minh Quân,38,Completed,1,6342,SP004,Bàn làm việc,False,3144169,Mua kèm giảm giá
OD00231,09-09-2024,2,Chi nhánh Hà Nội,KH00821,Trần Thị Bích Ngọc,9,Completed,2,6091,SP004,Máy giặt,False,4104491,
OD00232,12-02-2024,7,Chi nhánh Đà Nẵng,KH00728,Trần Thị Bích Ngọc,32,Pending,0,5908,SP003,Nồi cơm điện,True,5259914,
OD00233,14-11-2024,8,Chi nhánh Hải Phòng,KH00426,Lê Minh Hoàng,67,Cancelled,1,4642,SP005,Đèn ngủ,False,5729979,
OD00234,28-09-2024,5,Chi nhánh Hải Phòng,KH00264,Cao Minh Tâm,62,Completed,2,8355,SP004,Nồi cơm điện,False,3222376,Khuyến mãi đặc biệt
OD00235,01-12-2024,1,Chi nhánh Hà Nội,KH00220,Phạm Thị Thanh Hương,56,Completed,1,5758,SP001,Máy tính xách tay,False,4919997,Khuyến mãi đặc biệt
OD00236,09-09-2024,4,Chi nhánh Hà Nội,KH00370,Huỳnh Thị Thu Hà,9,Cancelled,0,2349,SP001,Đèn ngủ,False,2044361,
OD00237,12-02-2024,7,Chi nhánh Hồ Chí Minh,KH00472,Huỳnh Thị Thu Hà,58,Completed,0,7210,SP005,Tủ lạnh,False,2346196,
OD00238,16-12-2024,4,Chi nhánh Hải Phòng,KH00548,Hoàng Văn Tiến,65,Completed,2,1692,SP004,Bàn làm việc,True,1321843,Khuyến mãi đặc biệt
OD00239,05-07-2024,3,Chi nhánh Hồ Chí Minh,KH00461,Hoàng Văn Tiến,32,Pending,0,9864,SP005,Nồi cơm điện,False,1623185,
OD00240,26-11-2024,6,Chi nhánh Hải Phòng,KH00359,Phạm Thị Thanh Hương,100,Cancelled,2,6840,SP004,Máy tính xách tay,False,8492182,Mua kèm giảm giá
OD00241,08-11-2024,4,Chi nhánh Hải Phòng,KH00408,Vũ Minh Quân,35,Completed,1,4533,SP004,Máy tính xách tay,True,2111945,Hàng giảm giá
OD00242,17-12-2024,6,Chi nhánh Hà Nội,KH00898,Đỗ Hoàng Anh,78,Completed,2,8020,SP003,Bàn làm việc,True,5476286,
OD00243,14-06-2024,10,Chi nhánh Hồ Chí Minh,KH00316,Cao Minh Tâm,1,Pending,0,7073,SP004,Điện thoại thông minh,True,8751366,Hàng giảm giá
OD00244,07-04-2024,5,Chi nhánh Đà Nẵng,KH00874,Hoàng Văn Tiến,24,Cancelled,2,7941,SP003,Bàn làm việc,False,1321381,Hàng giảm giá
OD00245,16-12-2024,4,Chi nhánh Hà Nội,KH00124,Lê Minh Hoàng,12,Cancelled,1,9969,SP004,Bàn làm việc,False,9601071,Khuyến mãi đặc biệt
OD00246,04-06-2024,10,Chi nhánh Hải Phòng,KH00289,Huỳnh Thị Thu Hà,38,Cancelled,2,1557,SP005,Đèn ngủ,True,896004,
OD00247,08-12-2024,3,Chi nhánh Hải Phòng,KH00923,Lê Minh Hoàng,49,Cancelled,1,7286,SP004,Điện thoại thông minh,False,3161031,
OD00248,30-06-2024,4,Chi nhánh Đà Nẵng,KH00031,Hoàng Văn Tiến,100,Completed,2,4351,SP002,Đèn ngủ,True,8183672,Mua kèm giảm giá
OD00249,24-12-2023,5,Chi nhánh Hồ Chí Minh,KH00545,Phan Thị Mai,12,Completed,2,7010,SP005,Ghế văn phòng,True,6130418,Khuyến mãi đặc biệt
OD00250,11-12-2024,4,Chi nhánh Hải Phòng,KH00518,Trần Thị Bích Ngọc,20,Completed,2,8809,SP005,Máy tính xách tay,True,2446386,
OD00251,12-02-2024,2,Chi nhánh Hải Phòng,KH00221,Bùi Thị Lan,18,Completed,0,1188,SP003,Bàn làm việc,False,3784183,Mua kèm giảm giá
OD00252,29-09-2024,2,Chi nhánh Hải Phòng,KH00059,Đỗ Hoàng Anh,52,Cancelled,1,1846,SP002,Điện thoại thông minh,False,1390661,
OD00253,16-06-2024,3,Chi nhánh Đà Nẵng,KH00256,Phạm Thị Thanh Hương,59,Completed,0,1917,SP005,Máy giặt,False,8997434,Mua kèm giảm giá
OD00254,14-08-2024,9,Chi nhánh Hà Nội,KH00493,Trần Thị Bích Ngọc,67,Cancelled,0,3887,SP003,Điện thoại thông minh,True,6805809,Hàng giảm giá
OD00255,05-04-2024,9,Chi nhánh Hồ Chí Minh,KH00530,Lý Thị Kim Chi,75,Cancelled,1,4516,SP002,Ghế văn phòng,False,5180526,Mua kèm giảm giá
OD00256,01-11-2024,6,Chi nhánh Hồ Chí Minh,KH00780,Phạm Thị Thanh Hương,9,Pending,0,1269,SP003,Đèn ngủ,True,3654454,
OD00257,04-12-2024,2,Chi nhánh Hà Nội,KH00881,Cao Minh Tâm,69,Cancelled,1,1040,SP001,Máy giặt,True,2007525,Mua kèm giảm giá
OD00258,26-08-2024,8,Chi nhánh Đà Nẵng,KH00586,Hoàng Văn Tiến,28,Completed,1,3569,SP004,Máy tính xách tay,True,1637839,Hàng giảm giá
OD00259,03-12-2024,2,Chi nhánh Hải Phòng,KH00579,Nguyễn Văn A,93,Cancelled,2,8678,SP005,Máy giặt,False,7072292,Hàng giảm giá
OD00260,29-02-2024,7,Chi nhánh Hà Nội,KH00204,Nguyễn Văn A,16,Completed,1,7442,SP002,Máy tính xách tay,True,8269452,
OD00261,12-06-2024,8,Chi nhánh Hà Nội,KH00463,Trần Thị Bích Ngọc,82,Cancelled,1,3795,SP002,Bàn làm việc,True,2473249,Hàng giảm giá
OD00262,05-10-2024,9,Chi nhánh Đà Nẵng,KH00763,Cao Minh Tâm,59,Completed,2,9445,SP003,Máy tính xách tay,False,2185071,Hàng giảm giá
OD00263,07-12-2024,2,Chi nhánh Hồ Chí Minh,KH00313,Ngô Văn Long,78,Cancelled,1,4231,SP005,Điện thoại thông minh,True,5568345,Hàng giảm giá
OD00264,14-09-2024,6,Chi nhánh Đà Nẵng,KH00507,Trần Thị Bích Ngọc,85,Pending,1,9485,SP003,Sách giáo khoa,True,4789486,Hàng giảm giá
OD00265,14-04-2024,7,Chi nhánh Hồ Chí Minh,KH00771,Vũ Minh Quân,17,Cancelled,0,6763,SP001,Bàn làm việc,False,3978692,Mua kèm giảm giá
OD00266,31-07-2024,3,Chi nhánh Đà Nẵng,KH00350,Lý Thị Kim Chi,50,Completed,0,9526,SP003,Bàn làm việc,True,3396378,Mua kèm giảm giá
OD00267,26-05-2024,1,Chi nhánh Hồ Chí Minh,KH00695,Phạm Thị Thanh Hương,58,Cancelled,0,3296,SP004,Đèn ngủ,True,755959,Khuyến mãi đặc biệt
OD00268,09-10-2024,10,Chi nhánh Hà Nội,KH00254,Ngô Văn Long,82,Cancelled,0,5511,SP002,Điện thoại thông minh,False,9953596,Mua kèm giảm giá
OD00269,14-09-2024,3,Chi nhánh Hải Phòng,KH00946,Lê Minh Hoàng,20,Cancelled,0,4203,SP005,Máy tính xách tay,True,392072,Khuyến mãi đặc biệt
OD00270,20-03-2024,10,Chi nhánh Đà Nẵng,KH00337,Bùi Thị Lan,59,Cancelled,1,2602,SP004,Đèn ngủ,True,9986952,Mua kèm giảm giá
OD00271,16-11-2024,8,Chi nhánh Hải Phòng,KH00350,Lê Minh Hoàng,88,Pending,1,9778,SP005,Ghế văn phòng,False,5170646,Mua kèm giảm giá
OD00272,29-03-2024,6,Chi nhánh Đà Nẵng,KH00033,Nguyễn Văn A,19,Pending,1,5991,SP004,Ghế văn phòng,True,5203734,Hàng giảm giá
OD00273,02-04-2024,9,Chi nhánh Hồ Chí Minh,KH00801,Ngô Văn Long,90,Pending,1,6605,SP003,Sách giáo khoa,True,6841416,Khuyến mãi đặc biệt
OD00274,22-03-2024,8,Chi nhánh Hải Phòng,KH00612,Huỳnh Thị Thu Hà,72,Completed,2,6755,SP005,Ghế văn phòng,False,3465387,Khuyến mãi đặc biệt
OD00275,02-07-2024,5,Chi nhánh Đà Nẵng,KH00066,Bùi Thị Lan,64,Pending,1,1010,SP005,Điện thoại thông minh,False,1776786,Khuyến mãi đặc biệt
OD00276,02-07-2024,3,Chi nhánh Hải Phòng,KH01000,Trần Thị Bích Ngọc,94,Cancelled,1,3342,SP003,Điện thoại thông minh,True,1790340,Mua kèm giảm giá
OD00277,11-03-2024,9,Chi nhánh Hải Phòng,KH00147,Nguyễn Văn A,45,Cancelled,0,7006,SP005,Máy tính xách tay,False,6864842,Hàng giảm giá
OD00278,04-02-2024,6,Chi nhánh Hải Phòng,KH00406,Lê Minh Hoàng,42,Cancelled,2,4754,SP001,Tủ lạnh,True,1904683,Khuyến mãi đặc biệt
OD00279,07-07-2024,6,Chi nhánh Đà Nẵng,KH00512,Đỗ Hoàng Anh,10,Pending,0,4373,SP004,Ghế văn phòng,False,7848800,Hàng giảm giá
OD00280,21-03-2024,6,Chi nhánh Hà Nội,KH00156,Trần Thị Bích Ngọc,6,Pending,2,8036,SP005,Sách giáo khoa,False,3111969,Hàng giảm giá
OD00281,27-05-2024,1,Chi nhánh Hà Nội,KH00301,Hoàng Văn Tiến,91,Cancelled,0,5941,SP003,Máy tính xách tay,True,5455443,Khuyến mãi đặc biệt
OD00282,27-02-2024,8,Chi nhánh Hà Nội,KH00480,Đỗ Hoàng Anh,88,Cancelled,1,7659,SP004,Máy tính xách tay,True,9086160,Khuyến mãi đặc biệt
OD00283,08-06-2024,1,Chi nhánh Hải Phòng,KH00842,Phan Thị Mai,13,Completed,1,9732,SP002,Đèn ngủ,True,2064407,Mua kèm giảm giá
OD00284,27-05-2024,3,Chi nhánh Hà Nội,KH00557,Cao Minh Tâm,5,Cancelled,0,1129,SP002,Điện thoại thông minh,True,6093198,Khuyến mãi đặc biệt
OD00285,16-10-2024,3,Chi nhánh Hồ Chí Minh,KH00234,Nguyễn Văn A,52,Completed,2,8956,SP001,Máy tính xách tay,True,1184677,
OD00286,11-12-2024,6,Chi nhánh Hà Nội,KH00717,Bùi Thị Lan,24,Cancelled,0,6475,SP003,Ghế văn phòng,True,388950,Mua kèm giảm giá
OD00287,15-02-2024,10,Chi nhánh Hà Nội,KH00575,Phan Thị Mai,21,Pending,1,1442,SP003,Nồi cơm điện,False,9560160,Mua kèm giảm giá
OD00288,19-03-2024,6,Chi nhánh Hà Nội,KH00678,Phạm Thị Thanh Hương,67,Cancelled,1,3804,SP004,Bàn làm việc,True,1876920,Khuyến mãi đặc biệt
OD00289,27-08-2024,3,Chi nhánh Đà Nẵng,KH00038,Vũ Minh Quân,56,Pending,2,4987,SP001,Bàn làm việc,False,238851,
OD00290,22-01-2024,1,Chi nhánh Hà Nội,KH00994,Hoàng Văn Tiến,95,Completed,0,1052,SP003,Nồi cơm điện,False,1205536,Hàng giảm giá
OD00291,17-07-2024,9,Chi nhánh Hồ Chí Minh,KH00061,Hoàng Văn Tiến,73,Pending,0,4438,SP003,Máy tính xách tay,False,1022296,Khuyến mãi đặc biệt
OD00292,28-09-2024,3,Chi nhánh Hồ Chí Minh,KH00076,Đỗ Hoàng Anh,76,Cancelled,0,7778,SP003,Đèn ngủ,False,7619131,Khuyến mãi đặc biệt
OD00293,10-03-2024,10,Chi nhánh Hải Phòng,KH00926,Ngô Văn Long,6,Pending,1,9109,SP005,Ghế văn phòng,True,2553065,Mua kèm giảm giá
OD00294,21-10-2024,6,Chi nhánh Hồ Chí Minh,KH00263,Lê Minh Hoàng,69,Cancelled,2,3728,SP002,Sách giáo khoa,False,553149,Hàng giảm giá
OD00295,15-04-2024,9,Chi nhánh Hà Nội,KH00008,Phạm Thị Thanh Hương,49,Cancelled,2,6171,SP001,Máy tính xách tay,False,5135890,Mua kèm giảm giá
OD00296,05-03-2024,8,Chi nhánh Đà Nẵng,KH00378,Phan Thị Mai,44,Pending,0,5196,SP002,Máy tính xách tay,False,4846735,Khuyến mãi đặc biệt
OD00297,03-01-2024,2,Chi nhánh Hải Phòng,KH00472,Vũ Minh Quân,90,Cancelled,1,7460,SP001,Tủ lạnh,True,185125,Mua kèm giảm giá
OD00298,22-11-2024,10,Chi nhánh Hồ Chí Minh,KH00993,Trần Thị Bích Ngọc,70,Completed,2,5975,SP003,Máy tính xách tay,False,3109942,Mua kèm giảm giá
OD00299,22-04-2024,9,Chi nhánh Hồ Chí Minh,KH00541,Đỗ Hoàng Anh,4,Completed,2,3314,SP003,Sách giáo khoa,True,8775446,Mua kèm giảm giá
OD00300,27-06-2024,9,Chi nhánh Đà Nẵng,KH00723,Đỗ Hoàng Anh,10,Pending,1,4176,SP004,Máy giặt,False,6640794,Hàng giảm giá
OD00301,26-09-2024,9,Chi nhánh Hải Phòng,KH00416,Hoàng Văn Tiến,55,Completed,1,3939,SP002,Sách giáo khoa,False,2640460,
OD00302,21-11-2024,7,Chi nhánh Đà Nẵng,KH00723,Nguyễn Văn A,40,Pending,0,7814,SP002,Tủ lạnh,True,4071812,Khuyến mãi đặc biệt
OD00303,14-10-2024,9,Chi nhánh Đà Nẵng,KH00948,Phạm Thị Thanh Hương,1,Completed,0,9334,SP005,Máy tính xách tay,True,5953707,Mua kèm giảm giá
OD00304,15-07-2024,9,Chi nhánh Hà Nội,KH00612,Phan Thị Mai,19,Pending,1,5585,SP005,Nồi cơm điện,False,36109,Khuyến mãi đặc biệt
OD00305,21-10-2024,9,Chi nhánh Hải Phòng,KH00503,Lý Thị Kim Chi,69,Pending,1,2106,SP002,Nồi cơm điện,True,7057265,Khuyến mãi đặc biệt
OD00306,25-03-2024,8,Chi nhánh Hà Nội,KH00197,Đặng Thị Hạnh,72,Completed,1,8565,SP003,Đèn ngủ,False,2945382,Khuyến mãi đặc biệt
OD00307,28-10-2024,2,Chi nhánh Đà Nẵng,KH00170,Trần Thị Bích Ngọc,51,Cancelled,1,1065,SP003,Máy tính xách tay,True,3390950,Khuyến mãi đặc biệt
OD00308,28-03-2024,2,Chi nhánh Hà Nội,KH00171,Vũ Minh Quân,45,Completed,0,1543,SP003,Tủ lạnh,True,5677936,Hàng giảm giá
OD00309,04-09-2024,4,Chi nhánh Hải Phòng,KH00233,Vũ Minh Quân,58,Cancelled,1,1647,SP003,Tủ lạnh,True,8465037,
OD00310,13-09-2024,3,Chi nhánh Hồ Chí Minh,KH00268,Hoàng Văn Tiến,18,Cancelled,0,3743,SP005,Máy tính xách tay,False,2128536,Mua kèm giảm giá
OD00311,15-07-2024,10,Chi nhánh Hồ Chí Minh,KH00458,Phạm Thị Thanh Hương,2,Pending,2,1214,SP003,Bàn làm việc,False,7663958,Hàng giảm giá
OD00312,13-02-2024,4,Chi nhánh Hà Nội,KH00679,Nguyễn Văn A,50,Completed,2,2203,SP003,Đèn ngủ,True,5809465,Mua kèm giảm giá
